year,Country,Season
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,Australia,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,America,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Asia,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1984,Europe,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,Africa,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Asia,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,Europe,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,America,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1988,Australia,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Europe,Summer
1992,Australia,Summer
1992,Australia,Summer
1992,Australia,Summer
1992,Australia,Summer
1992,Australia,Summer
1992,Australia,Summer
1992,Australia,Summer
